04/25/2014,307163,METRO,Metro - VAPOR RECOVERY UNITS,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,33,"1,386",99%,99.0%,1.,1.69,All Groundwater,NO,"5,190",<0.01,1%,0.78,"5,350.",Remediation Oil,NO,41,0.22,YES,5.23,43.50,<0.001,<0.001,<0.001,
06/25/2014,307166,METRO,RECOVERY SISTEMS,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,1.69,All Groundwater,NO,"2,359",<0.01,1%,0.78,"5,350.",Remediation Oil,NO,19,0.1,YES,2.38,43.50,<0.001,<0.001,<0.001,
06/17/2014,307166,NEW PIPELINE NEXT TO LAB,PIPELINE,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
06/12/2014,307169,p2 LAPI,LAPI,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,12,504,>90%,99.0%,1.,-0-,Stormwater,NO,"1,887",-0-,1%,0.85,0.03,Stormwater,NO,16,<0.01,YES,1.9,<0.001,<0.001,<0.001,<0.001,
04/18/2014,307164,PLANT 1 - BORE PIT AREA,PLANT 1 - BORE PIT AREA,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
04/03/2014,307164,PLANT 1 - SPILLS,PLANT 1 - CRUDE UNLOADING SUMP,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,>90%,90.0%,1.,24.,Crude,NO,"2,859",0.07,10%,0.79,"2,400.",Crude,NO,251,0.6,YES,3.11,215.73,<0.001,<0.001,<0.001,
04/03/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - MAIN GATE - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,55,"2,310",99%,99.0%,1.,-0-,Stormwater,NO,"8,650",-0-,1%,0.85,0.03,Stormwater,NO,74,<0.01,YES,8.72,<0.001,<0.001,<0.001,<0.001,
04/03/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - FLUX LOADING RACK,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
04/03/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - TANK 2007 - CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
04/03/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - DRUM D-292 CONTAINMENT - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
04/03/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
04/04/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - TANK 52 - PUMP CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,5,210,99%,99.0%,1.,-0-,Stormwater,NO,786,-0-,1%,0.85,0.03,Stormwater,NO,7,<0.01,YES,0.79,<0.001,<0.001,<0.001,<0.001,
04/04/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - TANK 3801 - PUMP CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,7,294,99%,99.0%,1.,-0-,Stormwater,NO,"1,101",-0-,1%,0.85,0.03,Stormwater,NO,9,<0.01,YES,1.11,<0.001,<0.001,<0.001,<0.001,
04/04/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - DRUM D-3924 CONTAINMENT - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",99%,99.0%,1.,-0-,Stormwater,NO,"5,504",-0-,1%,0.85,0.03,Stormwater,NO,47,<0.01,YES,5.55,<0.001,<0.001,<0.001,<0.001,
04/10/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - TANK 86/87 CONTAINMENTS,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,25,"1,050",99%,99.0%,1.,-0-,Stormwater,NO,"3,932",-0-,1%,0.85,0.03,Stormwater,NO,34,<0.01,YES,3.97,<0.001,<0.001,<0.001,<0.001,
04/14/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - TANK 2007 - CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
04/18/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - FIRE TRAINING FIELD,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,95,"3,990",99%,99.0%,1.,-0-,Stormwater,NO,"14,941",-0-,1%,0.85,0.03,Stormwater,NO,128,<0.01,YES,15.07,<0.001,<0.001,<0.001,<0.001,
05/08/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - MAIN GATE - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,30,"1,260",99%,99.0%,1.,-0-,Stormwater,NO,"4,718",-0-,1%,0.85,0.03,Stormwater,NO,41,<0.01,YES,4.76,<0.001,<0.001,<0.001,<0.001,
05/08/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - TANK 2007 - CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
05/08/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - FLUX RACK,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,5,210,99%,99.0%,1.,-0-,Stormwater,NO,786,-0-,1%,0.85,0.03,Stormwater,NO,7,<0.01,YES,0.79,<0.001,<0.001,<0.001,<0.001,
05/12/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - TANK 70 - CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,40,"1,680",99%,99.0%,1.,-0-,Stormwater,NO,"6,291",-0-,1%,0.85,0.03,Stormwater,NO,54,<0.01,YES,6.34,<0.001,<0.001,<0.001,<0.001,
05/12/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - TANK 2007 - CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",99%,99.0%,1.,-0-,Stormwater,NO,"5,504",-0-,1%,0.85,0.03,Stormwater,NO,47,<0.01,YES,5.55,<0.001,<0.001,<0.001,<0.001,
05/12/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - FLUX LOADING RACK,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
05/12/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - DRUM D-292 CONTAINMENT - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,30,"1,260",99%,99.0%,1.,-0-,Stormwater,NO,"4,718",-0-,1%,0.85,0.03,Stormwater,NO,41,<0.01,YES,4.76,<0.001,<0.001,<0.001,<0.001,
05/12/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - CHEM WAREHOUSE CONTAINMENT - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,60,"2,520",99%,99.0%,1.,-0-,Stormwater,NO,"9,436",-0-,1%,0.85,0.03,Stormwater,NO,81,<0.01,YES,9.52,<0.001,<0.001,<0.001,<0.001,
05/13/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - CHEM WAREHOUSE CONTAINMENT - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,75,"3,150",99%,99.0%,1.,-0-,Stormwater,NO,"11,795",-0-,1%,0.85,0.03,Stormwater,NO,101,<0.01,YES,11.9,<0.001,<0.001,<0.001,<0.001,
05/13/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - HAZ PAD,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,65,"2,730",99%,99.0%,1.,-0-,Stormwater,NO,"10,222",-0-,1%,0.85,0.03,Stormwater,NO,88,<0.01,YES,10.31,<0.001,<0.001,<0.001,<0.001,
05/19/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - TANK 3801 - PUMP CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
05/19/2014,307164,PLANT 1 - STORMWATER,PLANT 1 - TANK 52 - PUMP CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
05/21/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - DRUM D-292 CONTAINMENT - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
05/21/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - TANK 2007 - CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
05/21/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - DRUM D-3924 CONTAINMENT - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,25,"1,050",99%,99.0%,1.,-0-,Stormwater,NO,"3,932",-0-,1%,0.85,0.03,Stormwater,NO,34,<0.01,YES,3.97,<0.001,<0.001,<0.001,<0.001,
05/21/2014,307170,PLANT 1 - STORMWATER,PLANT 1 - DRUM D-292 CONTAINMENT - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,130,"5,460",99%,99.0%,1.,-0-,Stormwater,NO,"20,445",-0-,1%,0.85,0.03,Stormwater,NO,176,<0.01,YES,20.62,<0.001,<0.001,<0.001,<0.001,
05/21/2014,307166,PLANT 1 - STORMWATER,PLANT 1 - DRUM D-292 CONTAINMENT - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,150,"6,300",99%,99.0%,1.,-0-,Stormwater,NO,"23,590",-0-,1%,0.85,0.03,Stormwater,NO,203,<0.01,YES,23.79,<0.001,<0.001,<0.001,<0.001,
05/21/2014,307170,PLANT 1 - STORMWATER,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,100,"4,200",99%,99.0%,1.,-0-,Stormwater,NO,"15,727",-0-,1%,0.85,0.03,Stormwater,NO,135,<0.01,YES,15.86,<0.001,<0.001,<0.001,<0.001,
05/22/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - FLUX LOADING RACK,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
05/22/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - PUMP P-803 - AREA,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,30,"1,260",99%,99.0%,1.,-0-,Stormwater,NO,"4,718",-0-,1%,0.85,0.03,Stormwater,NO,41,<0.01,YES,4.76,<0.001,<0.001,<0.001,<0.001,
05/22/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - DRUM D-292 CONTAINMENT - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
05/23/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - TANK 52 - PUMP CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
05/23/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - TANK 96/97 - SUMP,OILY STORM WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,40,"1,680",>90%,99.0%,1.,-0-,Stormwater,NO,"6,291",-0-,1%,0.85,0.03,Stormwater,NO,54,<0.01,YES,6.34,<0.001,<0.001,<0.001,<0.001,
05/23/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - SEWER OMD 1,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,40,"1,680",99%,99.0%,1.,-0-,Stormwater,NO,"6,291",-0-,1%,0.85,0.03,Stormwater,NO,54,<0.01,YES,6.34,<0.001,<0.001,<0.001,<0.001,
05/23/2014,307168,PLANT 1 - STORMWATER,CRUDE DOCKS - CONTAINMENTS,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
05/24/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - TANK 52 - PUMP CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,3,126,99%,99.0%,1.,-0-,Stormwater,NO,472,-0-,1%,0.85,0.03,Stormwater,NO,4,<0.01,YES,0.48,<0.001,<0.001,<0.001,<0.001,
05/24/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - TANK 3801 - PUMP CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",99%,99.0%,1.,-0-,Stormwater,NO,"5,504",-0-,1%,0.85,0.03,Stormwater,NO,47,<0.01,YES,5.55,<0.001,<0.001,<0.001,<0.001,
05/24/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - CRUDE UNLOADING SUMP,OILY STORM WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,25,"1,050",99%,90.0%,1.,24.,Crude,NO,"3,574",0.09,10%,0.79,"2,400.",Crude,NO,314,0.75,YES,3.89,215.73,<0.001,<0.001,<0.001,
05/24/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - PUMP P-803 - AREA,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,45,"1,890",99%,99.0%,1.,-0-,Stormwater,NO,"7,077",-0-,1%,0.85,0.03,Stormwater,NO,61,<0.01,YES,7.14,<0.001,<0.001,<0.001,<0.001,
05/24/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - DRUM D-3924 CONTAINMENT - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,50,"2,100",99%,99.0%,1.,-0-,Stormwater,NO,"7,863",-0-,1%,0.85,0.03,Stormwater,NO,68,<0.01,YES,7.93,<0.001,<0.001,<0.001,<0.001,
05/24/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - DRUM D-322 CONTAINMENT - STORMWATER/WATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,65,"2,730",99%,99.0%,1.,-0-,Stormwater,NO,"10,222",-0-,1%,0.85,0.03,Stormwater,NO,88,<0.01,YES,10.31,<0.001,<0.001,<0.001,<0.001,
05/24/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - SEWER BY OMD 1,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,40,"1,680",99%,99.0%,1.,-0-,Stormwater,NO,"6,291",-0-,1%,0.85,0.03,Stormwater,NO,54,<0.01,YES,6.34,<0.001,<0.001,<0.001,<0.001,
05/24/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - FLUX LOADING RACK,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
05/24/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - TANK 2007 - CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,90,"3,780",99%,99.0%,1.,-0-,Stormwater,NO,"14,154",-0-,1%,0.85,0.03,Stormwater,NO,122,<0.01,YES,14.28,<0.001,<0.001,<0.001,<0.001,
05/24/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - PUMP P-467 - CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
05/24/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - TANK 70 - PUMP CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,7,294,99%,99.0%,1.,-0-,Stormwater,NO,"1,101",-0-,1%,0.85,0.03,Stormwater,NO,9,<0.01,YES,1.11,<0.001,<0.001,<0.001,<0.001,
05/24/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - TANK 72 - PUMP CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
05/25/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - SPIDER BOX OMD,OILY STORM WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,100,"4,200",>90%,90.0%,1.,4.42,"Spider Sump, Aqueous Layer",NO,"14,297",0.06,10%,0.8,"2,152.08","Spider Sump, Oil Layer",NO,"1,271",2.73,YES,15.57,179.73,<0.001,<0.001,-,
05/25/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - DRUM D-196 CONTAINMENT - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
05/25/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - TANK 96/97 - SUMP,OILY STORM WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",>90%,99.0%,1.,-0-,Stormwater,NO,"5,504",-0-,1%,0.85,0.03,Stormwater,NO,47,<0.01,YES,5.55,<0.001,<0.001,<0.001,<0.001,
05/25/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - KANEB PUMP CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,20,840,99%,99.0%,1.,-0-,Stormwater,NO,"3,145",-0-,1%,0.85,0.03,Stormwater,NO,27,<0.01,YES,3.17,<0.001,<0.001,<0.001,<0.001,
05/25/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - TANK 86/87 CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,65,"2,730",99%,99.0%,1.,-0-,Stormwater,NO,"10,222",-0-,1%,0.85,0.03,Stormwater,NO,88,<0.01,YES,10.31,<0.001,<0.001,<0.001,<0.001,
05/26/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - TANK 94 - CONTAINMENT,OILY STORM WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,50,"2,100",>90%,99.0%,1.,-0-,Stormwater,NO,"7,863",-0-,1%,0.85,0.03,Stormwater,NO,68,<0.01,YES,7.93,<0.001,<0.001,<0.001,<0.001,
05/26/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - CHEM WAREHOUSE CONTAINMENT - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,195,"8,190",99%,99.0%,1.,-0-,Stormwater,NO,"30,667",-0-,1%,0.85,0.03,Stormwater,NO,263,<0.01,YES,30.93,<0.001,<0.001,<0.001,<0.001,
05/26/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - HAZ PAD,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,130,"5,460",99%,99.0%,1.,-0-,Stormwater,NO,"20,445",-0-,1%,0.85,0.03,Stormwater,NO,176,<0.01,YES,20.62,<0.001,<0.001,<0.001,<0.001,
05/27/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - DRUM D-385 AREA,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,15,630,99%,99.0%,1.,-0-,Stormwater,NO,"2,359",-0-,1%,0.85,0.03,Stormwater,NO,20,<0.01,YES,2.38,<0.001,<0.001,<0.001,<0.001,
05/28/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - TANK 3801 - CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,65,"2,730",99%,99.0%,1.,-0-,Stormwater,NO,"10,222",-0-,1%,0.85,0.03,Stormwater,NO,88,<0.01,YES,10.31,<0.001,<0.001,<0.001,<0.001,
05/28/2014,307168,PLANT 1 - STORMWATER,PLANT 1 - CHEM WAREHOUSE CONTAINMENT - STORMWATER,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,95,"3,990",99%,99.0%,1.,-0-,Stormwater,NO,"14,941",-0-,1%,0.85,0.03,Stormwater,NO,128,<0.01,YES,15.07,<0.001,<0.001,<0.001,<0.001,
05/29/2014,307169,PLANT 1 - STORMWATER,PLANT 1 - BORE PIT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,10,420,99%,99.0%,1.,-0-,Stormwater,NO,"1,573",-0-,1%,0.85,0.03,Stormwater,NO,14,<0.01,YES,1.59,<0.001,<0.001,<0.001,<0.001,
05/29/2014,307169,PLANT 1 - STORMWATER,PLANT 1 - TANK 70 - CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,40,"1,680",99%,99.0%,1.,-0-,Stormwater,NO,"6,291",-0-,1%,0.85,0.03,Stormwater,NO,54,<0.01,YES,6.34,<0.001,<0.001,<0.001,<0.001,
05/29/2014,307169,PLANT 1 - STORMWATER,PLANT 1 - TANK 3801 - CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,260,"10,920",99%,99.0%,1.,-0-,Stormwater,NO,"40,890",-0-,1%,0.85,0.03,Stormwater,NO,351,<0.01,YES,41.24,<0.001,<0.001,<0.001,<0.001,
05/29/2014,307169,PLANT 1 - STORMWATER,PLANT 1 - TANK 70 - CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,65,"2,730",99%,99.0%,1.,-0-,Stormwater,NO,"10,222",-0-,1%,0.85,0.03,Stormwater,NO,88,<0.01,YES,10.31,<0.001,<0.001,<0.001,<0.001,
05/30/2014,307169,PLANT 1 - STORMWATER,PLANT 1 - TANK 3 - CONTAINMENT,WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,30,"1,260",99%,99.0%,1.,-0-,Stormwater,NO,"4,718",-0-,1%,0.85,0.03,Stormwater,NO,41,<0.01,YES,4.76,<0.001,<0.001,<0.001,<0.001,
06/02/2014,307169,PLANT 1 - STORMWATER,PLANT 1 - TANK 86/87 CONTAINMENT,STORMWATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,60,"2,520",99%,99.0%,1.,-0-,Stormwater,NO,"9,436",-0-,1%,0.85,0.03,Stormwater,NO,81,<0.01,YES,9.52,<0.001,<0.001,<0.001,<0.001,
04/01/2014,307164,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 3801 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,NO,VAC PAD,NO,YES,35,"1,470",>90%,95.5%,1.,0.1,Ultra Low Sulfur Diesel,NO,"5,310",<0.01,5%,0.84,10.,Ultra Low Sulfur Diesel,NO,210,<0.01,YES,5.52,0.48,<0.001,<0.001,<0.001,
04/01/2014,307164,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 775 - SUMP / WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,10,420,>90%,95.5%,1.,24.,Crude,NO,"1,517",0.04,5%,0.79,"2,400.",Crude,NO,56,0.14,YES,1.57,109.27,<0.001,<0.001,-,
04/01/2014,307164,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - SPIDER BOX OMD,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,30,"1,260",>90%,90.0%,1.,4.42,"Spider Sump, Aqueous Layer",NO,"4,289",0.02,10%,0.8,"2,152.08","Spider Sump, Oil Layer",NO,381,0.82,YES,4.67,179.73,<0.001,<0.001,-,
04/01/2014,307164,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - TANK 70 - WATER DRAW,OILY WATER,PLANT 1 - VAC PAD,YES,VAC PAD,NO,NO,15,630,>90%,95.5%,1.,470.,Reformate,NO,"2,276",1.07,5%,0.81,"47,000.",Reformate,NO,87,4.08,YES,2.36,"2,180.64",<0.011,<0.011,-,
04/01/2014,307164,PLANT 1 - UNIT 008 - #1 OMD TANK FARM,PLANT 1 - DRUM D-3901 MATERIAL,SOUR WATER,PLANT 1 - DRUM D-3901,YES,D-3901,NO,NO,50,"2,100",99%,90.0%,1.,1.39,Sour Water,NO,"7,149",<0.01,10%,0.75,139.,Sour Water,NO,596,0.08,YES,7.74,11.98,<0.001,<0.001,-,
